c_fraction,strategy,system_tipped,final_defection_rate,steps_to_equilibrium,first_pillar_tip_step,cascade_start_step,all_tipped_step,pillar_0_tipped,pillar_0_rate,pillar_1_tipped,pillar_1_rate,pillar_2_tipped,pillar_2_rate,pillar_3_tipped,pillar_3_rate,pillar_4_tipped,pillar_4_rate
0.01,simultaneous,False,0.011093502377179081,22,,,,False,0.0660377358490566,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.01901743264659271,22,,,,False,0.11320754716981132,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.01584786053882726,22,,,,False,0.09433962264150944,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.012678288431061807,22,,,,False,0.07547169811320754,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.015055467511885896,23,,,,False,0.08962264150943396,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.10221870047543581,26,12.0,,,False,0.13679245283018868,False,0.0,False,0.0,False,0.0,True,1.0
0.01,simultaneous,False,0.018225039619651346,23,,,,False,0.10849056603773585,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.028526148969889066,23,,,,False,0.16981132075471697,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.01584786053882726,23,,,,False,0.09433962264150944,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.019809825673534072,25,,,,False,0.1179245283018868,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.011885895404120444,22,,,,False,0.07075471698113207,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.01584786053882726,22,,,,False,0.09433962264150944,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.014263074484944533,22,,,,False,0.08490566037735849,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.022187004754358162,23,,,,False,0.12735849056603774,False,0.0,False,0.0,False,0.0,False,0.01
0.01,simultaneous,False,0.014263074484944533,23,,,,False,0.08490566037735849,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.12916006339144215,37,12.0,,,False,0.2971698113207547,False,0.0,False,0.0,False,0.0,True,1.0
0.01,simultaneous,False,0.018225039619651346,23,,,,False,0.10849056603773585,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.01901743264659271,23,,,,False,0.11320754716981132,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.01347068145800317,22,,,,False,0.07547169811320754,False,0.0,False,0.0,False,0.0,False,0.01
0.01,simultaneous,False,0.029318541996830427,25,,,,False,0.16981132075471697,False,0.0,False,0.0,False,0.0,False,0.01
0.01,simultaneous,False,0.019809825673534072,22,,,,False,0.1179245283018868,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.015055467511885896,22,,,,False,0.08962264150943396,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.012678288431061807,22,,,,False,0.07547169811320754,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.017432646592709985,23,,,,False,0.10377358490566038,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.01901743264659271,23,,,,False,0.11320754716981132,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.01664025356576862,23,,,,False,0.09905660377358491,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.02694136291600634,24,,,,False,0.15566037735849056,False,0.0,False,0.0,False,0.0,False,0.01
0.01,simultaneous,False,0.029318541996830427,29,,,,False,0.17452830188679244,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.022187004754358162,25,,,,False,0.1320754716981132,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.015055467511885896,25,,,,False,0.08962264150943396,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.01584786053882726,23,,,,False,0.09433962264150944,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.011093502377179081,23,,,,False,0.0660377358490566,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.01584786053882726,23,,,,False,0.09433962264150944,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.01664025356576862,22,,,,False,0.09905660377358491,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.014263074484944533,23,,,,False,0.08490566037735849,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.01347068145800317,22,,,,False,0.08018867924528301,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.02456418383518225,24,,,,False,0.14150943396226415,False,0.0,False,0.0,False,0.0,False,0.01
0.01,simultaneous,False,0.020602218700475437,22,,,,False,0.12264150943396226,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.018225039619651346,25,,,,False,0.10849056603773585,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.018225039619651346,23,,,,False,0.09905660377358491,False,0.0,False,0.0,False,0.0,False,0.02
0.01,simultaneous,False,0.01664025356576862,23,,,,False,0.09905660377358491,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.015055467511885896,24,,,,False,0.08962264150943396,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.014263074484944533,22,,,,False,0.08490566037735849,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.021394611727416798,25,,,,False,0.12735849056603774,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.019809825673534072,24,,,,False,0.1179245283018868,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.03248811410459588,31,,,,False,0.19339622641509435,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.11014263074484945,33,19.0,,,False,0.18396226415094338,False,0.0,False,0.0,False,0.0,True,1.0
0.01,simultaneous,False,0.014263074484944533,24,,,,False,0.08490566037735849,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.015055467511885896,22,,,,False,0.08962264150943396,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.012678288431061807,23,,,,False,0.07547169811320754,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.011885895404120444,22,,,,False,0.0660377358490566,False,0.0,False,0.0,False,0.0,False,0.01
0.01,simultaneous,False,0.017432646592709985,23,,,,False,0.10377358490566038,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.012678288431061807,22,,,,False,0.07547169811320754,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.011093502377179081,22,,,,False,0.0660377358490566,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.011093502377179081,23,,,,False,0.0660377358490566,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.01347068145800317,22,,,,False,0.08018867924528301,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.019809825673534072,23,,,,False,0.1179245283018868,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.015055467511885896,23,,,,False,0.08962264150943396,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.01664025356576862,23,,,,False,0.09905660377358491,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.01584786053882726,23,,,,False,0.09433962264150944,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.01347068145800317,23,,,,False,0.08018867924528301,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.011093502377179081,22,,,,False,0.0660377358490566,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.01347068145800317,22,,,,False,0.07547169811320754,False,0.0,False,0.0,False,0.0,False,0.01
0.01,simultaneous,False,0.02694136291600634,26,,,,False,0.15566037735849056,False,0.0,False,0.0,False,0.0,False,0.01
0.01,simultaneous,False,0.01584786053882726,22,,,,False,0.09433962264150944,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.02377179080824089,26,,,,False,0.14150943396226415,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.014263074484944533,23,,,,False,0.08490566037735849,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.01664025356576862,22,,,,False,0.09905660377358491,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.03724247226624406,27,,,,False,0.22169811320754718,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.030903328050713153,23,,,,False,0.1792452830188679,False,0.0,False,0.0,False,0.0,False,0.01
0.01,simultaneous,False,0.017432646592709985,23,,,,False,0.09905660377358491,False,0.0,False,0.0,False,0.0,False,0.01
0.01,simultaneous,False,0.10221870047543581,35,22.0,,,False,0.13679245283018868,False,0.0,False,0.0,False,0.0,True,1.0
0.01,simultaneous,False,0.01901743264659271,23,,,,False,0.11320754716981132,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.019809825673534072,22,,,,False,0.1179245283018868,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.01901743264659271,22,,,,False,0.11320754716981132,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.019809825673534072,22,,,,False,0.1179245283018868,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.01664025356576862,23,,,,False,0.09905660377358491,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.018225039619651346,26,,,,False,0.10849056603773585,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.014263074484944533,22,,,,False,0.08490566037735849,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.020602218700475437,23,,,,False,0.11320754716981132,False,0.0,False,0.0,False,0.0,False,0.02
0.01,simultaneous,False,0.01901743264659271,23,,,,False,0.11320754716981132,False,0.0,False,0.0,False,0.0,False,0.0
0.01,least_loyal_first,False,0.09746434231378764,22,8.0,,,False,0.045,False,0.019736842105263157,False,0.0,False,0.0,True,1.0
0.01,least_loyal_first,False,0.09270998415213946,25,13.0,,,False,0.025,False,0.0,False,0.0,False,0.0,True,1.0
0.01,least_loyal_first,False,0.09587955625990491,23,10.0,,,False,0.04,False,0.009933774834437087,False,0.0,False,0.0,True,1.0
0.01,least_loyal_first,False,0.09587955625990491,22,9.0,,,False,0.035,False,0.0165016501650165,False,0.0,False,0.0,True,1.0
0.01,least_loyal_first,False,0.10855784469096671,31,8.0,,,False,0.04,False,0.06907894736842106,False,0.0,False,0.0,True,1.0
0.01,simultaneous,False,0.014263074484944533,23,,,,False,0.08490566037735849,False,0.0,False,0.0,False,0.0,False,0.0
0.01,simultaneous,False,0.014263074484944533,22,,,,False,0.08490566037735849,False,0.0,False,0.0,False,0.0,False,0.0
0.01,least_loyal_first,False,0.09270998415213946,25,11.0,,,False,0.025,False,0.0033222591362126247,False,0.0,False,0.0,True,1.0
0.01,least_loyal_first,False,0.3328050713153724,52,9.0,35.0,,False,0.04,True,1.0,False,0.0,False,0.0,True,1.0
0.01,simultaneous,False,0.018225039619651346,24,,,,False,0.10849056603773585,False,0.0,False,0.0,False,0.0,False,0.0
0.01,least_loyal_first,False,0.09904912836767037,25,9.0,,,False,0.045,False,0.0231023102310231,False,0.0,False,0.0,True,1.0
0.01,least_loyal_first,False,0.09587955625990491,22,9.0,,,False,0.025,False,0.0231023102310231,False,0.0,False,0.0,True,1.0
0.01,least_loyal_first,False,0.09746434231378764,24,10.0,,,False,0.055,False,0.006622516556291391,False,0.0,False,0.0,True,1.0
0.01,least_loyal_first,False,0.09587955625990491,24,10.0,,,False,0.035,False,0.013245033112582781,False,0.0,False,0.0,True,1.0
0.01,least_loyal_first,False,0.3312202852614897,57,8.0,41.0,,False,0.03,True,1.0,False,0.0,False,0.0,True,1.0
0.01,least_loyal_first,False,0.09429477020602219,23,9.0,,,False,0.035,False,0.009900990099009901,False,0.0,False,0.0,True,1.0
0.01,least_loyal_first,False,0.09587955625990491,22,9.0,,,False,0.035,False,0.0165016501650165,False,0.0,False,0.0,True,1.0
0.01,least_loyal_first,False,0.10855784469096671,25,10.0,,,False,0.125,False,0.006622516556291391,False,0.0,False,0.0,True,1.0
0.01,least_loyal_first,False,0.3304278922345483,43,8.0,26.0,,False,0.025,True,1.0,False,0.0,False,0.0,True,1.0
0.01,least_loyal_first,False,0.3304278922345483,51,8.0,32.0,,False,0.025,True,1.0,False,0.0,False,0.0,True,1.0
0.01,least_loyal_first,False,0.09667194928684628,25,11.0,,,False,0.05,False,0.0033222591362126247,False,0.0,False,0.0,True,1.0
0.01,least_loyal_first,False,0.11251980982567353,29,9.0,,,False,0.045,False,0.07920792079207921,False,0.0,False,0.0,True,1.0
0.01,least_loyal_first,False,0.09587955625990491,22,7.0,,,False,0.035,False,0.022950819672131147,False,0.0,False,0.0,True,1.0
0.01,least_loyal_first,False,0.09350237717908082,23,11.0,,,False,0.03,False,0.0033222591362126247,False,0.0,False,0.0,True,1.0
0.01,least_loyal_first,False,0.10855784469096671,31,11.0,,,False,0.075,False,0.036544850498338874,False,0.0,False,0.0,True,1.0
