c_fraction,counter,defense,system_tipped,final_defection_rate,steps_to_equilibrium
0.048666666666666664,none,none,False,0.44656488549618323,36
0.048666666666666664,fragmentation,none,True,0.5969465648854961,32
0.048666666666666664,fragmentation,none,True,0.5770992366412214,38
0.048666666666666664,fragmentation,none,True,0.5717557251908397,34
0.048666666666666664,fragmentation,none,True,0.5877862595419847,32
0.048666666666666664,fragmentation,none,True,0.5938931297709924,34
0.048666666666666664,fragmentation,none,True,0.616793893129771,35
0.048666666666666664,fragmentation,none,True,0.5755725190839694,32
0.048666666666666664,fragmentation,none,True,0.6229007633587786,32
0.048666666666666664,fragmentation,none,True,0.5687022900763359,34
0.048666666666666664,fragmentation,none,True,0.5374045801526718,35
0.048666666666666664,fragmentation,none,True,0.6129770992366412,36
0.048666666666666664,fragmentation,none,True,0.6068702290076335,35
0.048666666666666664,fragmentation,none,True,0.5908396946564886,33
0.048666666666666664,fragmentation,none,True,0.6099236641221374,39
0.048666666666666664,fragmentation,none,True,0.6282442748091603,33
0.048666666666666664,fragmentation,none,True,0.5320610687022901,33
0.048666666666666664,fragmentation,none,True,0.5900763358778626,33
0.048666666666666664,fragmentation,none,True,0.6290076335877862,37
0.048666666666666664,fragmentation,none,True,0.6320610687022901,33
0.048666666666666664,fragmentation,none,True,0.6122137404580152,35
0.048666666666666664,fragmentation,none,True,0.6366412213740458,34
0.048666666666666664,fragmentation,none,True,0.6114503816793894,34
0.048666666666666664,fragmentation,none,True,0.6160305343511451,35
0.048666666666666664,fragmentation,none,True,0.6236641221374046,34
0.048666666666666664,fragmentation,none,True,0.582442748091603,35
0.048666666666666664,fragmentation,none,True,0.5969465648854961,37
0.048666666666666664,fragmentation,none,True,0.5267175572519084,36
0.048666666666666664,fragmentation,none,False,0.49694656488549616,34
0.048666666666666664,fragmentation,none,True,0.5625954198473282,32
0.048666666666666664,fragmentation,none,True,0.6175572519083969,34
0.048666666666666664,fragmentation,none,True,0.6213740458015267,33
0.048666666666666664,fragmentation,none,True,0.5572519083969466,35
0.048666666666666664,fragmentation,none,True,0.6206106870229008,33
0.048666666666666664,fragmentation,none,True,0.6297709923664122,33
0.048666666666666664,fragmentation,none,True,0.6251908396946565,41
0.048666666666666664,fragmentation,none,True,0.6236641221374046,34
0.048666666666666664,fragmentation,none,True,0.6351145038167939,34
0.048666666666666664,fragmentation,none,True,0.5404580152671755,33
0.048666666666666664,fragmentation,none,True,0.6404580152671756,35
0.048666666666666664,fragmentation,none,True,0.6358778625954199,33
0.048666666666666664,fragmentation,none,True,0.6183206106870229,34
0.048666666666666664,fragmentation,none,True,0.5732824427480916,37
0.048666666666666664,fragmentation,none,True,0.5717557251908397,37
0.048666666666666664,fragmentation,none,True,0.5793893129770993,33
0.048666666666666664,fragmentation,none,True,0.5694656488549619,32
0.048666666666666664,fragmentation,none,True,0.6190839694656488,33
0.048666666666666664,fragmentation,none,True,0.6259541984732825,34
0.048666666666666664,fragmentation,none,True,0.5816793893129771,34
0.048666666666666664,fragmentation,none,True,0.6251908396946565,33
0.048666666666666664,fragmentation,none,True,0.6145038167938931,33
0.048666666666666664,fragmentation,none,True,0.6122137404580152,33
0.048666666666666664,fragmentation,none,True,0.5809160305343511,33
0.048666666666666664,fragmentation,none,True,0.5603053435114503,33
0.048666666666666664,fragmentation,none,True,0.6244274809160305,32
0.048666666666666664,fragmentation,none,True,0.5793893129770993,34
0.048666666666666664,fragmentation,none,True,0.5969465648854961,35
0.048666666666666664,fragmentation,none,True,0.583969465648855,37
0.048666666666666664,fragmentation,none,True,0.5954198473282443,37
0.048666666666666664,fragmentation,none,True,0.566412213740458,33
0.048666666666666664,fragmentation,none,True,0.6190839694656488,34
0.048666666666666664,fragmentation,none,True,0.5732824427480916,35
0.048666666666666664,fragmentation,none,True,0.5755725190839694,36
0.048666666666666664,fragmentation,none,True,0.5717557251908397,35
0.048666666666666664,fragmentation,none,True,0.6236641221374046,32
0.048666666666666664,fragmentation,none,True,0.6244274809160305,37
0.048666666666666664,fragmentation,none,True,0.6083969465648855,34
0.048666666666666664,fragmentation,none,True,0.5885496183206107,33
0.048666666666666664,fragmentation,none,True,0.6320610687022901,36
0.048666666666666664,fragmentation,none,True,0.6236641221374046,34
0.048666666666666664,fragmentation,none,True,0.5770992366412214,34
0.048666666666666664,fragmentation,none,True,0.5740458015267176,34
0.048666666666666664,fragmentation,none,True,0.5809160305343511,33
0.048666666666666664,fragmentation,none,True,0.583206106870229,34
0.048666666666666664,fragmentation,none,True,0.6022900763358778,33
0.048666666666666664,fragmentation,none,True,0.6129770992366412,34
0.048666666666666664,fragmentation,none,True,0.583969465648855,34
0.048666666666666664,fragmentation,none,True,0.5549618320610687,35
0.048666666666666664,fragmentation,none,True,0.5923664122137404,36
0.048666666666666664,fragmentation,none,True,0.6236641221374046,33
0.048666666666666664,fragmentation,none,True,0.5473282442748092,34
0.048666666666666664,fragmentation,none,True,0.5938931297709924,34
0.048666666666666664,fragmentation,none,True,0.5702290076335877,34
0.048666666666666664,fragmentation,none,True,0.5770992366412214,33
0.048666666666666664,fragmentation,none,True,0.6381679389312978,35
0.048666666666666664,fragmentation,none,True,0.5488549618320611,33
0.048666666666666664,fragmentation,none,True,0.5442748091603054,32
0.048666666666666664,fragmentation,none,True,0.583206106870229,32
0.048666666666666664,fragmentation,none,True,0.6206106870229008,35
0.048666666666666664,fragmentation,none,True,0.5740458015267176,35
0.048666666666666664,fragmentation,none,True,0.6374045801526718,33
0.048666666666666664,fragmentation,none,True,0.5900763358778626,36
0.048666666666666664,fragmentation,distributed_leadership,True,0.6290076335877862,34
0.048666666666666664,fragmentation,distributed_leadership,True,0.5870229007633587,32
0.048666666666666664,fragmentation,distributed_leadership,True,0.6259541984732825,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.6259541984732825,35
0.048666666666666664,fragmentation,distributed_leadership,True,0.6038167938931298,35
0.048666666666666664,fragmentation,none,True,0.5931297709923664,34
0.048666666666666664,fragmentation,distributed_leadership,True,0.6129770992366412,36
0.048666666666666664,fragmentation,distributed_leadership,True,0.6106870229007634,34
0.048666666666666664,fragmentation,distributed_leadership,True,0.6312977099236641,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.6114503816793894,38
0.048666666666666664,fragmentation,distributed_leadership,True,0.5244274809160305,34
0.048666666666666664,fragmentation,distributed_leadership,True,0.5961832061068703,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.6183206106870229,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.5580152671755725,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.5984732824427481,34
0.048666666666666664,fragmentation,distributed_leadership,True,0.6267175572519084,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.5381679389312977,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.6412213740458015,36
0.048666666666666664,fragmentation,distributed_leadership,True,0.582442748091603,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.5816793893129771,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.5572519083969466,37
0.048666666666666664,fragmentation,distributed_leadership,True,0.6061068702290077,36
0.048666666666666664,fragmentation,distributed_leadership,True,0.6297709923664122,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.5748091603053435,34
0.048666666666666664,fragmentation,distributed_leadership,True,0.5351145038167939,37
0.048666666666666664,fragmentation,distributed_leadership,True,0.5389312977099237,32
0.048666666666666664,fragmentation,distributed_leadership,True,0.6259541984732825,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.6213740458015267,32
0.048666666666666664,fragmentation,distributed_leadership,True,0.5404580152671755,35
0.048666666666666664,fragmentation,distributed_leadership,True,0.565648854961832,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.6244274809160305,34
0.048666666666666664,fragmentation,distributed_leadership,True,0.549618320610687,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.5786259541984733,32
0.048666666666666664,fragmentation,distributed_leadership,True,0.616793893129771,34
0.048666666666666664,fragmentation,distributed_leadership,True,0.5488549618320611,32
0.048666666666666664,fragmentation,distributed_leadership,True,0.6236641221374046,32
0.048666666666666664,fragmentation,distributed_leadership,True,0.5763358778625954,35
0.048666666666666664,fragmentation,distributed_leadership,True,0.5816793893129771,32
0.048666666666666664,fragmentation,distributed_leadership,True,0.6160305343511451,35
0.048666666666666664,fragmentation,distributed_leadership,True,0.6236641221374046,34
0.048666666666666664,fragmentation,distributed_leadership,True,0.632824427480916,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.6045801526717557,32
0.048666666666666664,fragmentation,distributed_leadership,True,0.6114503816793894,37
0.048666666666666664,fragmentation,distributed_leadership,True,0.5893129770992367,35
0.048666666666666664,fragmentation,distributed_leadership,False,0.4725190839694656,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.6274809160305344,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.5755725190839694,35
0.048666666666666664,fragmentation,distributed_leadership,True,0.6282442748091603,39
0.048666666666666664,fragmentation,distributed_leadership,True,0.5320610687022901,34
0.048666666666666664,fragmentation,distributed_leadership,True,0.6473282442748092,36
0.048666666666666664,fragmentation,distributed_leadership,True,0.6175572519083969,36
0.048666666666666664,fragmentation,distributed_leadership,True,0.616793893129771,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.601526717557252,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.583206106870229,36
0.048666666666666664,fragmentation,distributed_leadership,True,0.5946564885496183,41
0.048666666666666664,fragmentation,distributed_leadership,True,0.5847328244274809,36
0.048666666666666664,fragmentation,distributed_leadership,True,0.5786259541984733,32
0.048666666666666664,fragmentation,distributed_leadership,True,0.5923664122137404,32
0.048666666666666664,fragmentation,distributed_leadership,True,0.6091603053435114,34
0.048666666666666664,fragmentation,distributed_leadership,True,0.5404580152671755,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.6152671755725191,34
0.048666666666666664,fragmentation,distributed_leadership,True,0.6267175572519084,34
0.048666666666666664,fragmentation,distributed_leadership,True,0.6465648854961832,38
0.048666666666666664,fragmentation,distributed_leadership,True,0.5862595419847328,38
0.048666666666666664,fragmentation,distributed_leadership,True,0.6259541984732825,36
0.048666666666666664,fragmentation,distributed_leadership,True,0.5946564885496183,36
0.048666666666666664,fragmentation,distributed_leadership,True,0.5893129770992367,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.6267175572519084,34
0.048666666666666664,fragmentation,distributed_leadership,True,0.5587786259541985,34
0.048666666666666664,fragmentation,distributed_leadership,True,0.5725190839694656,34
0.048666666666666664,fragmentation,distributed_leadership,True,0.5809160305343511,34
0.048666666666666664,fragmentation,distributed_leadership,True,0.6221374045801527,34
0.048666666666666664,fragmentation,distributed_leadership,True,0.6297709923664122,32
0.048666666666666664,fragmentation,distributed_leadership,True,0.5709923664122137,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.5610687022900763,35
0.048666666666666664,fragmentation,distributed_leadership,True,0.6229007633587786,32
0.048666666666666664,fragmentation,distributed_leadership,True,0.5786259541984733,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.5809160305343511,35
0.048666666666666664,fragmentation,distributed_leadership,True,0.518320610687023,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.5106870229007634,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.6305343511450382,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.6183206106870229,36
0.048666666666666664,fragmentation,distributed_leadership,True,0.6274809160305344,34
0.048666666666666664,fragmentation,distributed_leadership,True,0.6381679389312978,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.5862595419847328,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.5564885496183206,34
0.048666666666666664,fragmentation,distributed_leadership,True,0.6297709923664122,36
0.048666666666666664,fragmentation,distributed_leadership,True,0.6206106870229008,34
0.048666666666666664,fragmentation,distributed_leadership,True,0.5732824427480916,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.5954198473282443,32
0.048666666666666664,fragmentation,distributed_leadership,True,0.5908396946564886,32
0.048666666666666664,fragmentation,distributed_leadership,True,0.516030534351145,33
0.048666666666666664,fragmentation,distributed_leadership,True,0.5702290076335877,35
0.048666666666666664,fragmentation,distributed_leadership,True,0.5679389312977099,32
0.048666666666666664,fragmentation,distributed_leadership,True,0.6190839694656488,35
0.048666666666666664,fragmentation,distributed_leadership,True,0.5977099236641221,36
0.048666666666666664,fragmentation,distributed_leadership,True,0.6267175572519084,38
0.048666666666666664,fragmentation,distributed_leadership,True,0.6221374045801527,32
0.048666666666666664,fragmentation,distributed_leadership,True,0.650381679389313,34
0.048666666666666664,fragmentation,distributed_leadership,True,0.6267175572519084,34
0.048666666666666664,fragmentation,redundant_channels,True,0.6221374045801527,34
0.048666666666666664,fragmentation,redundant_channels,True,0.5969465648854961,33
0.048666666666666664,fragmentation,redundant_channels,True,0.6419847328244275,33
0.048666666666666664,fragmentation,redundant_channels,True,0.6221374045801527,33
0.048666666666666664,fragmentation,redundant_channels,True,0.6221374045801527,33
0.048666666666666664,fragmentation,redundant_channels,True,0.6030534351145038,33
0.048666666666666664,fragmentation,redundant_channels,True,0.6351145038167939,33
0.048666666666666664,fragmentation,redundant_channels,True,0.6,32
0.048666666666666664,fragmentation,redundant_channels,True,0.6274809160305344,36
0.048666666666666664,fragmentation,redundant_channels,True,0.6145038167938931,35
0.048666666666666664,fragmentation,redundant_channels,True,0.6312977099236641,37
0.048666666666666664,fragmentation,redundant_channels,True,0.6343511450381679,34
0.048666666666666664,fragmentation,redundant_channels,True,0.5709923664122137,39
0.048666666666666664,fragmentation,redundant_channels,True,0.6152671755725191,32
0.048666666666666664,fragmentation,redundant_channels,True,0.6137404580152672,34
0.048666666666666664,fragmentation,redundant_channels,True,0.6335877862595419,33
0.048666666666666664,fragmentation,redundant_channels,True,0.6343511450381679,36
0.048666666666666664,fragmentation,redundant_channels,True,0.5755725190839694,34
0.048666666666666664,fragmentation,redundant_channels,True,0.6229007633587786,33
0.048666666666666664,fragmentation,redundant_channels,True,0.6236641221374046,36
0.048666666666666664,fragmentation,redundant_channels,True,0.6145038167938931,35
0.048666666666666664,fragmentation,redundant_channels,True,0.6335877862595419,33
0.048666666666666664,fragmentation,redundant_channels,True,0.6206106870229008,33
0.048666666666666664,fragmentation,redundant_channels,True,0.6282442748091603,34
0.048666666666666664,fragmentation,redundant_channels,True,0.6312977099236641,33
0.048666666666666664,fragmentation,redundant_channels,True,0.6183206106870229,33
0.048666666666666664,fragmentation,redundant_channels,True,0.5755725190839694,33
0.048666666666666664,fragmentation,redundant_channels,True,0.6221374045801527,32
0.048666666666666664,fragmentation,redundant_channels,True,0.6213740458015267,35
0.048666666666666664,fragmentation,redundant_channels,True,0.6160305343511451,33
0.048666666666666664,fragmentation,redundant_channels,True,0.6229007633587786,35
0.048666666666666664,fragmentation,redundant_channels,True,0.6267175572519084,32
0.048666666666666664,fragmentation,redundant_channels,True,0.6160305343511451,34
0.048666666666666664,fragmentation,redundant_channels,True,0.6343511450381679,36
0.048666666666666664,fragmentation,redundant_channels,True,0.6206106870229008,33
0.048666666666666664,fragmentation,redundant_channels,True,0.6114503816793894,37
0.048666666666666664,fragmentation,redundant_channels,True,0.6221374045801527,33
0.048666666666666664,fragmentation,redundant_channels,True,0.5740458015267176,34
0.048666666666666664,fragmentation,redundant_channels,True,0.6206106870229008,33
0.048666666666666664,fragmentation,redundant_channels,True,0.5969465648854961,34
0.048666666666666664,fragmentation,redundant_channels,True,0.6312977099236641,36
0.048666666666666664,fragmentation,redundant_channels,True,0.6305343511450382,38
0.048666666666666664,fragmentation,redundant_channels,True,0.6221374045801527,35
0.048666666666666664,fragmentation,redundant_channels,True,0.6458015267175573,45
0.048666666666666664,fragmentation,redundant_channels,True,0.6160305343511451,36
0.048666666666666664,fragmentation,redundant_channels,True,0.6206106870229008,35
0.048666666666666664,fragmentation,redundant_channels,True,0.582442748091603,35
0.048666666666666664,fragmentation,redundant_channels,True,0.6022900763358778,37
0.048666666666666664,fragmentation,redundant_channels,True,0.6244274809160305,36
0.048666666666666664,fragmentation,redundant_channels,True,0.6244274809160305,33
0.048666666666666664,fragmentation,redundant_channels,True,0.6236641221374046,33
0.048666666666666664,fragmentation,redundant_channels,True,0.616793893129771,35
0.048666666666666664,fragmentation,redundant_channels,True,0.6305343511450382,33
0.048666666666666664,fragmentation,redundant_channels,True,0.6129770992366412,36
0.048666666666666664,fragmentation,redundant_channels,True,0.6114503816793894,34
0.048666666666666664,fragmentation,redundant_channels,True,0.6183206106870229,33
0.048666666666666664,fragmentation,redundant_channels,True,0.6305343511450382,34
0.048666666666666664,fragmentation,redundant_channels,True,0.6404580152671756,33
0.048666666666666664,fragmentation,redundant_channels,True,0.6091603053435114,33
0.048666666666666664,fragmentation,redundant_channels,True,0.6206106870229008,35
0.048666666666666664,fragmentation,redundant_channels,True,0.6145038167938931,35
0.048666666666666664,fragmentation,redundant_channels,True,0.6229007633587786,34
0.048666666666666664,fragmentation,redundant_channels,True,0.6221374045801527,31
0.048666666666666664,fragmentation,redundant_channels,True,0.6267175572519084,35
0.048666666666666664,fragmentation,redundant_channels,True,0.6221374045801527,33
0.048666666666666664,fragmentation,redundant_channels,True,0.6335877862595419,35
0.048666666666666664,fragmentation,redundant_channels,True,0.6351145038167939,36
0.048666666666666664,fragmentation,redundant_channels,True,0.6175572519083969,36
0.048666666666666664,fragmentation,redundant_channels,True,0.6229007633587786,35
0.048666666666666664,fragmentation,redundant_channels,True,0.6122137404580152,34
0.048666666666666664,fragmentation,redundant_channels,True,0.6152671755725191,34
0.048666666666666664,fragmentation,redundant_channels,True,0.6198473282442748,35
0.048666666666666664,fragmentation,redundant_channels,True,0.6259541984732825,34
0.048666666666666664,fragmentation,redundant_channels,True,0.6137404580152672,36
0.048666666666666664,fragmentation,redundant_channels,True,0.6129770992366412,32
0.048666666666666664,fragmentation,redundant_channels,True,0.6160305343511451,35
0.048666666666666664,fragmentation,redundant_channels,True,0.6351145038167939,36
0.048666666666666664,fragmentation,redundant_channels,True,0.600763358778626,36
0.048666666666666664,fragmentation,redundant_channels,True,0.6244274809160305,33
0.048666666666666664,fragmentation,redundant_channels,True,0.6229007633587786,34
0.048666666666666664,fragmentation,redundant_channels,True,0.6274809160305344,34
0.048666666666666664,fragmentation,redundant_channels,True,0.6435114503816793,35
0.048666666666666664,fragmentation,redundant_channels,True,0.6274809160305344,33
0.048666666666666664,fragmentation,redundant_channels,True,0.6183206106870229,32
0.048666666666666664,fragmentation,redundant_channels,True,0.632824427480916,33
0.048666666666666664,fragmentation,redundant_channels,True,0.6198473282442748,34
0.048666666666666664,fragmentation,redundant_channels,True,0.6282442748091603,33
0.048666666666666664,fragmentation,redundant_channels,True,0.6129770992366412,36
0.048666666666666664,fragmentation,redundant_channels,True,0.6206106870229008,32
0.048666666666666664,fragmentation,redundant_channels,True,0.6404580152671756,36
0.048666666666666664,fragmentation,redundant_channels,True,0.5625954198473282,35
0.048666666666666664,fragmentation,redundant_channels,True,0.6335877862595419,40
0.048666666666666664,fragmentation,redundant_channels,True,0.6274809160305344,34
0.048666666666666664,fragmentation,redundant_channels,True,0.5847328244274809,32
0.048666666666666664,fragmentation,redundant_channels,True,0.6267175572519084,33
0.048666666666666664,fragmentation,redundant_channels,True,0.6244274809160305,33
0.048666666666666664,fragmentation,redundant_channels,True,0.6183206106870229,34
0.048666666666666664,fragmentation,redundant_channels,True,0.632824427480916,35
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6244274809160305,34
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6297709923664122,34
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6206106870229008,33
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5984732824427481,35
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6534351145038167,36
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6198473282442748,33
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6396946564885496,34
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6389312977099236,35
0.048666666666666664,fragmentation,distributed_leadership,True,0.6083969465648855,36
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6358778625954199,32
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6473282442748092,34
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6442748091603053,35
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6389312977099236,36
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5473282442748092,37
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6312977099236641,36
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6305343511450382,34
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5633587786259542,35
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6053435114503817,36
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6534351145038167,35
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6396946564885496,36
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6396946564885496,33
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6603053435114504,35
0.048666666666666664,fragmentation,alternative_interdependence,True,0.648854961832061,34
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6160305343511451,33
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6450381679389313,35
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6290076335877862,37
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5633587786259542,33
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6236641221374046,32
0.048666666666666664,fragmentation,alternative_interdependence,True,0.648854961832061,39
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6526717557251909,36
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5862595419847328,38
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5450381679389313,33
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6221374045801527,33
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6290076335877862,33
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6618320610687023,37
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6274809160305344,34
0.048666666666666664,fragmentation,alternative_interdependence,True,0.649618320610687,36
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6206106870229008,33
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6251908396946565,34
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6358778625954199,37
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5961832061068703,33
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6206106870229008,33
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6236641221374046,32
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6557251908396946,34
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5854961832061069,37
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5786259541984733,34
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6297709923664122,35
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6450381679389313,33
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6366412213740458,34
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6389312977099236,37
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6160305343511451,33
0.048666666666666664,fragmentation,alternative_interdependence,True,0.648854961832061,33
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5916030534351145,34
0.048666666666666664,fragmentation,alternative_interdependence,True,0.632824427480916,38
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6236641221374046,41
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6351145038167939,34
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5946564885496183,32
0.048666666666666664,fragmentation,alternative_interdependence,True,0.650381679389313,34
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6213740458015267,36
0.048666666666666664,fragmentation,alternative_interdependence,True,0.600763358778626,36
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5580152671755725,36
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5488549618320611,36
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6580152671755726,35
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6519083969465649,35
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6694656488549618,38
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6290076335877862,34
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6267175572519084,33
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6358778625954199,36
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6549618320610687,36
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6374045801526718,33
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5847328244274809,35
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5587786259541985,38
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6351145038167939,34
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5961832061068703,37
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5954198473282443,34
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5900763358778626,37
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5992366412213741,34
0.048666666666666664,fragmentation,alternative_interdependence,True,0.566412213740458,38
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5618320610687023,34
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6549618320610687,40
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5954198473282443,34
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5641221374045802,33
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5793893129770993,32
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5770992366412214,34
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6312977099236641,32
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6236641221374046,36
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6213740458015267,34
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6458015267175573,37
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6442748091603053,34
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6564885496183206,36
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5702290076335877,36
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6435114503816793,34
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6221374045801527,35
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6,35
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6267175572519084,34
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5885496183206107,34
0.048666666666666664,fragmentation,alternative_interdependence,True,0.5748091603053435,36
0.048666666666666664,fragmentation,alternative_interdependence,True,0.6129770992366412,33
0.048666666666666664,atomization,none,True,0.6267175572519084,32
0.048666666666666664,atomization,none,True,0.6175572519083969,37
0.048666666666666664,atomization,none,True,0.5114503816793893,33
0.048666666666666664,atomization,none,True,0.6183206106870229,37
0.048666666666666664,atomization,none,True,0.6221374045801527,32
0.048666666666666664,atomization,none,True,0.6175572519083969,37
0.048666666666666664,atomization,none,True,0.6183206106870229,35
0.048666666666666664,atomization,none,True,0.6244274809160305,33
0.048666666666666664,atomization,none,True,0.6183206106870229,35
0.048666666666666664,atomization,none,True,0.6175572519083969,41
0.048666666666666664,atomization,none,True,0.616793893129771,36
0.048666666666666664,atomization,none,True,0.6175572519083969,38
0.048666666666666664,atomization,none,True,0.6183206106870229,36
0.048666666666666664,atomization,none,True,0.6175572519083969,35
0.048666666666666664,none,none,True,0.5076335877862596,34
0.048666666666666664,atomization,none,True,0.5061068702290077,33
0.048666666666666664,atomization,none,True,0.6175572519083969,35
0.048666666666666664,atomization,none,True,0.6183206106870229,37
0.048666666666666664,atomization,none,True,0.6175572519083969,34
0.048666666666666664,atomization,none,True,0.6175572519083969,36
0.048666666666666664,atomization,none,True,0.5145038167938931,33
