scenario,c_fraction,system_tipped,final_defection_rate,steps_to_equilibrium
no_coupling,0.213,True,0.674802110817942,34
no_coupling,0.213,True,0.6787598944591029,36
no_coupling,0.213,True,0.6662269129287599,35
no_coupling,0.213,True,0.662269129287599,37
no_coupling,0.213,True,0.6774406332453826,34
no_coupling,0.213,True,0.6609498680738787,34
no_coupling,0.213,True,0.6431398416886543,35
no_coupling,0.213,True,0.6517150395778364,34
no_coupling,0.213,True,0.6556728232189973,36
no_coupling,0.213,True,0.6649076517150396,35
no_coupling,0.213,True,0.6662269129287599,37
no_coupling,0.213,True,0.6774406332453826,39
no_coupling,0.213,True,0.66688654353562,35
no_coupling,0.213,True,0.6477572559366754,34
no_coupling,0.213,True,0.6530343007915568,35
no_coupling,0.213,True,0.6563324538258575,34
no_coupling,0.213,True,0.6761213720316622,36
no_coupling,0.213,True,0.662269129287599,35
no_coupling,0.213,True,0.6649076517150396,35
no_coupling,0.213,True,0.6530343007915568,36
no_coupling,0.213,True,0.6444591029023746,32
no_coupling,0.213,True,0.670844327176781,36
no_coupling,0.213,True,0.6536939313984169,36
no_coupling,0.213,True,0.6774406332453826,35
no_coupling,0.213,True,0.637203166226913,34
no_coupling,0.213,True,0.6576517150395779,37
no_coupling,0.213,True,0.662269129287599,35
no_coupling,0.213,True,0.6635883905013192,35
no_coupling,0.213,True,0.6556728232189973,34
no_coupling,0.213,True,0.6629287598944591,38
no_coupling,0.213,True,0.6800791556728232,34
no_coupling,0.213,True,0.6484168865435356,35
no_coupling,0.213,True,0.6510554089709762,38
no_coupling,0.213,True,0.6530343007915568,34
no_coupling,0.213,True,0.6484168865435356,33
no_coupling,0.213,True,0.649736147757256,35
no_coupling,0.213,True,0.6411609498680739,32
no_coupling,0.213,True,0.6912928759894459,35
no_coupling,0.184,True,0.620945945945946,35
no_coupling,0.213,True,0.6629287598944591,35
no_coupling,0.213,True,0.6787598944591029,36
no_coupling,0.213,True,0.6860158311345647,38
no_coupling,0.213,True,0.6523746701846965,34
no_coupling,0.213,True,0.6563324538258575,38
no_coupling,0.213,True,0.6530343007915568,33
no_coupling,0.213,True,0.6418205804749341,32
no_coupling,0.213,True,0.6451187335092349,32
no_coupling,0.213,True,0.6754617414248021,34
no_coupling,0.213,True,0.6602902374670184,33
no_coupling,0.213,True,0.6827176781002638,36
no_coupling,0.213,True,0.6503957783641161,34
no_coupling,0.213,True,0.6517150395778364,34
no_coupling,0.213,True,0.6510554089709762,34
no_coupling,0.22266666666666665,True,0.675392670157068,35
no_coupling,0.22266666666666665,True,0.6839005235602095,34
no_coupling,0.22266666666666665,True,0.6917539267015707,36
no_coupling,0.22266666666666665,True,0.6642670157068062,35
no_coupling,0.22266666666666665,True,0.6825916230366492,34
no_coupling,0.22266666666666665,True,0.6852094240837696,40
no_coupling,0.22266666666666665,True,0.6832460732984293,36
no_coupling,0.22266666666666665,True,0.6734293193717278,34
no_coupling,0.22266666666666665,True,0.7166230366492147,40
no_coupling,0.22266666666666665,True,0.6695026178010471,35
no_coupling,0.22266666666666665,True,0.6537958115183246,34
no_coupling,0.19366666666666665,True,0.6340482573726541,33
no_coupling,0.22266666666666665,True,0.6636125654450262,35
no_coupling,0.22266666666666665,True,0.68717277486911,37
no_coupling,0.22266666666666665,True,0.7146596858638743,41
no_coupling,0.22266666666666665,True,0.6740837696335078,35
no_coupling,0.22266666666666665,True,0.6773560209424084,35
no_coupling,0.22266666666666665,True,0.6832460732984293,37
no_coupling,0.22266666666666665,True,0.68717277486911,39
no_coupling,0.22266666666666665,True,0.6721204188481675,35
no_coupling,0.22266666666666665,True,0.6662303664921466,39
no_coupling,0.22266666666666665,True,0.6904450261780105,38
no_coupling,0.22266666666666665,True,0.6819371727748691,35
no_coupling,0.22266666666666665,True,0.6564136125654451,36
no_coupling,0.22266666666666665,True,0.6557591623036649,33
no_coupling,0.22266666666666665,True,0.6551047120418848,34
no_coupling,0.22266666666666665,True,0.6708115183246073,36
no_coupling,0.22266666666666665,True,0.6714659685863874,36
no_coupling,0.22266666666666665,True,0.6583769633507853,35
no_coupling,0.22266666666666665,True,0.662303664921466,37
no_coupling,0.22266666666666665,True,0.6668848167539267,34
no_coupling,0.22266666666666665,True,0.6721204188481675,36
no_coupling,0.22266666666666665,True,0.6636125654450262,35
no_coupling,0.22266666666666665,True,0.6767015706806283,35
no_coupling,0.22266666666666665,True,0.649869109947644,35
no_coupling,0.22266666666666665,True,0.6799738219895288,37
no_coupling,0.22266666666666665,True,0.6734293193717278,39
no_coupling,0.22266666666666665,True,0.6642670157068062,37
no_coupling,0.22266666666666665,True,0.6629581151832461,36
no_coupling,0.22266666666666665,True,0.7009162303664922,47
no_coupling,0.22266666666666665,True,0.6570680628272252,38
no_coupling,0.22266666666666665,True,0.6734293193717278,35
no_coupling,0.22266666666666665,True,0.6420157068062827,33
no_coupling,0.22266666666666665,True,0.6695026178010471,38
no_coupling,0.213,True,0.6484168865435356,32
no_coupling,0.22266666666666665,True,0.6557591623036649,35
no_coupling,0.22266666666666665,True,0.6825916230366492,34
no_coupling,0.22266666666666665,True,0.6675392670157068,40
no_coupling,0.22266666666666665,True,0.6969895287958116,38
no_coupling,0.22266666666666665,True,0.6681937172774869,37
no_coupling,0.22266666666666665,True,0.6760471204188482,39
no_coupling,0.22266666666666665,True,0.6662303664921466,37
no_coupling,0.22266666666666665,True,0.6590314136125655,34
no_coupling,0.22266666666666665,True,0.6858638743455497,37
no_coupling,0.22266666666666665,True,0.675392670157068,36
no_coupling,0.22266666666666665,True,0.6662303664921466,36
no_coupling,0.22266666666666665,True,0.6577225130890052,34
no_coupling,0.22266666666666665,True,0.7035340314136126,38
no_coupling,0.22266666666666665,True,0.668848167539267,34
no_coupling,0.22266666666666665,True,0.6734293193717278,36
no_coupling,0.22266666666666665,True,0.6740837696335078,36
no_coupling,0.22266666666666665,True,0.6747382198952879,34
no_coupling,0.22266666666666665,True,0.6662303664921466,36
no_coupling,0.22266666666666665,True,0.6767015706806283,33
no_coupling,0.22266666666666665,True,0.6649214659685864,36
no_coupling,0.22266666666666665,True,0.7002617801047121,38
no_coupling,0.22266666666666665,True,0.6524869109947644,36
no_coupling,0.22266666666666665,True,0.6845549738219895,34
no_coupling,0.22266666666666665,True,0.6740837696335078,41
no_coupling,0.22266666666666665,True,0.6524869109947644,34
no_coupling,0.22266666666666665,True,0.6982984293193717,38
no_coupling,0.22266666666666665,True,0.6701570680628273,35
no_coupling,0.22266666666666665,True,0.6570680628272252,34
no_coupling,0.22266666666666665,True,0.68717277486911,39
no_coupling,0.22266666666666665,True,0.6832460732984293,35
no_coupling,0.22266666666666665,True,0.6629581151832461,40
no_coupling,0.22266666666666665,True,0.6695026178010471,34
no_coupling,0.22266666666666665,True,0.6609947643979057,37
no_coupling,0.22266666666666665,True,0.6577225130890052,38
no_coupling,0.22266666666666665,True,0.6734293193717278,35
no_coupling,0.22266666666666665,True,0.6819371727748691,36
no_coupling,0.22266666666666665,True,0.6681937172774869,38
no_coupling,0.22266666666666665,True,0.6675392670157068,34
no_coupling,0.22266666666666665,True,0.6590314136125655,35
no_coupling,0.22266666666666665,True,0.6668848167539267,38
no_coupling,0.22266666666666665,True,0.6740837696335078,34
no_coupling,0.22266666666666665,True,0.6825916230366492,36
no_coupling,0.22266666666666665,True,0.6760471204188482,34
no_coupling,0.22266666666666665,True,0.6655759162303665,34
no_coupling,0.22266666666666665,True,0.6734293193717278,35
no_coupling,0.22266666666666665,True,0.6629581151832461,34
no_coupling,0.22266666666666665,True,0.6655759162303665,35
no_coupling,0.22266666666666665,True,0.6708115183246073,34
no_coupling,0.22266666666666665,True,0.6727748691099477,35
no_coupling,0.22266666666666665,True,0.6583769633507853,34
no_coupling,0.22266666666666665,True,0.6845549738219895,36
no_coupling,0.22266666666666665,True,0.6649214659685864,34
no_coupling,0.22266666666666665,True,0.6668848167539267,37
no_coupling,0.22266666666666665,True,0.6714659685863874,35
no_coupling,0.22266666666666665,True,0.6629581151832461,39
no_coupling,0.2323333333333333,True,0.6993506493506494,37
no_coupling,0.22266666666666665,True,0.6839005235602095,40
no_coupling,0.2323333333333333,True,0.688961038961039,36
no_coupling,0.2323333333333333,True,0.6590909090909091,34
no_coupling,0.2323333333333333,True,0.6753246753246753,36
no_coupling,0.22266666666666665,True,0.6629581151832461,35
no_coupling,0.2323333333333333,True,0.6811688311688312,34
no_coupling,0.2323333333333333,True,0.6733766233766234,35
no_coupling,0.2323333333333333,True,0.7071428571428572,36
no_coupling,0.2323333333333333,True,0.6941558441558442,37
no_coupling,0.2323333333333333,True,0.6701298701298701,38
no_coupling,0.2323333333333333,True,0.6616883116883117,33
no_coupling,0.2323333333333333,True,0.6772727272727272,35
no_coupling,0.2033333333333333,True,0.6675531914893617,34
no_coupling,0.2323333333333333,True,0.687012987012987,35
no_coupling,0.2323333333333333,True,0.6649350649350649,33
no_coupling,0.2323333333333333,True,0.687012987012987,36
no_coupling,0.2323333333333333,True,0.6688311688311688,33
no_coupling,0.2323333333333333,True,0.6772727272727272,35
no_coupling,0.2323333333333333,True,0.6766233766233766,34
no_coupling,0.2323333333333333,True,0.7,36
no_coupling,0.2323333333333333,True,0.6753246753246753,35
no_coupling,0.2323333333333333,True,0.7032467532467532,38
no_coupling,0.2323333333333333,True,0.6746753246753247,40
no_coupling,0.2323333333333333,True,0.6727272727272727,35
no_coupling,0.2323333333333333,True,0.6714285714285714,39
no_coupling,0.2323333333333333,True,0.672077922077922,35
no_coupling,0.2323333333333333,True,0.675974025974026,37
no_coupling,0.2323333333333333,True,0.662987012987013,33
no_coupling,0.2323333333333333,True,0.6603896103896104,34
no_coupling,0.2323333333333333,True,0.6915584415584416,35
no_coupling,0.2323333333333333,True,0.6610389610389611,36
no_coupling,0.2323333333333333,True,0.6668831168831169,34
no_coupling,0.2323333333333333,True,0.6902597402597402,34
no_coupling,0.2323333333333333,True,0.6831168831168831,34
no_coupling,0.2323333333333333,True,0.6753246753246753,37
no_coupling,0.2323333333333333,True,0.6811688311688312,36
no_coupling,0.2323333333333333,True,0.6688311688311688,34
no_coupling,0.2323333333333333,True,0.6818181818181818,35
no_coupling,0.2323333333333333,True,0.6714285714285714,34
no_coupling,0.2323333333333333,True,0.6707792207792208,36
no_coupling,0.19366666666666665,True,0.6414209115281502,34
no_coupling,0.2323333333333333,True,0.6688311688311688,34
no_coupling,0.2323333333333333,True,0.688961038961039,35
no_coupling,0.2323333333333333,True,0.6694805194805195,33
no_coupling,0.2323333333333333,True,0.662987012987013,34
no_coupling,0.2323333333333333,True,0.6785714285714286,36
no_coupling,0.2323333333333333,True,0.675974025974026,35
no_coupling,0.2323333333333333,True,0.6766233766233766,35
no_coupling,0.2323333333333333,True,0.6636363636363637,39
no_coupling,0.2323333333333333,True,0.6824675324675324,36
no_coupling,0.2323333333333333,True,0.6746753246753247,36
no_coupling,0.2323333333333333,True,0.6694805194805195,35
no_coupling,0.2323333333333333,True,0.6785714285714286,34
no_coupling,0.2323333333333333,True,0.6811688311688312,37
no_coupling,0.2323333333333333,True,0.6811688311688312,38
no_coupling,0.2323333333333333,True,0.6662337662337663,34
no_coupling,0.2323333333333333,True,0.7188311688311688,38
no_coupling,0.2323333333333333,True,0.6701298701298701,34
no_coupling,0.2323333333333333,True,0.7298701298701299,38
no_coupling,0.2323333333333333,True,0.6824675324675324,38
no_coupling,0.2323333333333333,True,0.672077922077922,39
no_coupling,0.2323333333333333,True,0.6831168831168831,34
no_coupling,0.2323333333333333,True,0.6642857142857143,33
no_coupling,0.2323333333333333,True,0.6753246753246753,40
no_coupling,0.2323333333333333,True,0.6987012987012987,36
no_coupling,0.2323333333333333,True,0.6954545454545454,42
no_coupling,0.2323333333333333,True,0.6805194805194805,35
no_coupling,0.2323333333333333,True,0.6974025974025974,37
no_coupling,0.2323333333333333,True,0.6746753246753247,35
no_coupling,0.2323333333333333,True,0.6655844155844156,33
no_coupling,0.2323333333333333,True,0.6837662337662338,34
no_coupling,0.2323333333333333,True,0.6909090909090909,38
no_coupling,0.2323333333333333,True,0.698051948051948,37
no_coupling,0.2323333333333333,True,0.6779220779220779,34
no_coupling,0.2323333333333333,True,0.6863636363636364,40
no_coupling,0.2323333333333333,True,0.6746753246753247,39
no_coupling,0.2323333333333333,True,0.7071428571428572,44
no_coupling,0.2323333333333333,True,0.6974025974025974,36
no_coupling,0.2323333333333333,True,0.712987012987013,46
no_coupling,0.2323333333333333,True,0.6844155844155844,34
no_coupling,0.2323333333333333,True,0.6798701298701298,34
no_coupling,0.2323333333333333,True,0.6779220779220779,34
no_coupling,0.2323333333333333,True,0.6746753246753247,34
no_coupling,0.2323333333333333,True,0.7259740259740259,48
no_coupling,0.2323333333333333,True,0.6681818181818182,34
no_coupling,0.2323333333333333,True,0.687012987012987,35
no_coupling,0.2323333333333333,True,0.6902597402597402,35
no_coupling,0.2323333333333333,True,0.6896103896103896,38
no_coupling,0.2323333333333333,True,0.6824675324675324,36
no_coupling,0.2323333333333333,True,0.6571428571428571,33
no_coupling,0.2323333333333333,True,0.6714285714285714,35
no_coupling,0.2323333333333333,True,0.6961038961038961,36
no_coupling,0.2323333333333333,True,0.6642857142857143,33
no_coupling,0.2323333333333333,True,0.687012987012987,35
no_coupling,0.2323333333333333,True,0.685064935064935,36
no_coupling,0.2323333333333333,True,0.6694805194805195,34
no_coupling,0.2323333333333333,True,0.6694805194805195,35
no_coupling,0.2323333333333333,True,0.6902597402597402,33
no_coupling,0.2323333333333333,True,0.6733766233766234,35
no_coupling,0.2323333333333333,True,0.6967532467532468,38
no_coupling,0.2323333333333333,True,0.687012987012987,34
no_coupling,0.2323333333333333,True,0.6707792207792208,35
no_coupling,0.2323333333333333,True,0.6636363636363637,34
no_coupling,0.242,True,0.6926546391752577,34
no_coupling,0.242,True,0.6990979381443299,37
no_coupling,0.242,True,0.6836340206185567,35
no_coupling,0.242,True,0.6958762886597938,38
no_coupling,0.242,True,0.6746134020618557,38
no_coupling,0.242,True,0.6920103092783505,35
no_coupling,0.242,True,0.7023195876288659,39
no_coupling,0.242,True,0.6752577319587629,35
no_coupling,0.242,True,0.6765463917525774,34
no_coupling,0.242,True,0.711340206185567,36
no_coupling,0.242,True,0.6978092783505154,36
no_coupling,0.242,True,0.6765463917525774,35
no_coupling,0.242,True,0.6739690721649485,35
no_coupling,0.242,True,0.7255154639175257,42
no_coupling,0.242,True,0.6932989690721649,34
no_coupling,0.242,True,0.6713917525773195,35
no_coupling,0.242,True,0.6920103092783505,35
no_coupling,0.242,True,0.7042525773195877,39
no_coupling,0.242,True,0.6868556701030928,34
no_coupling,0.242,True,0.7055412371134021,35
no_coupling,0.242,True,0.6862113402061856,35
no_coupling,0.242,True,0.6900773195876289,36
no_coupling,0.242,True,0.6791237113402062,33
no_coupling,0.242,True,0.6881443298969072,36
no_coupling,0.242,True,0.6887886597938144,35
no_coupling,0.242,True,0.6739690721649485,33
no_coupling,0.242,True,0.6739690721649485,35
no_coupling,0.242,True,0.7100515463917526,37
no_coupling,0.242,True,0.6894329896907216,33
no_coupling,0.242,True,0.7010309278350515,35
no_coupling,0.242,True,0.6887886597938144,34
no_coupling,0.242,True,0.6971649484536082,36
no_coupling,0.242,True,0.6855670103092784,35
no_coupling,0.242,True,0.7048969072164949,33
no_coupling,0.242,True,0.6894329896907216,36
no_coupling,0.242,True,0.6746134020618557,35
no_coupling,0.242,True,0.6514175257731959,32
no_coupling,0.242,True,0.696520618556701,34
no_coupling,0.242,True,0.7055412371134021,34
no_coupling,0.242,True,0.696520618556701,35
no_coupling,0.242,True,0.6913659793814433,34
no_coupling,0.242,True,0.6913659793814433,39
no_coupling,0.242,True,0.666881443298969,32
no_coupling,0.242,True,0.6720360824742269,34
no_coupling,0.242,True,0.7036082474226805,38
no_coupling,0.242,True,0.6887886597938144,34
no_coupling,0.242,True,0.6778350515463918,34
no_coupling,0.242,True,0.6733247422680413,34
no_coupling,0.242,True,0.6971649484536082,35
no_coupling,0.242,True,0.6778350515463918,33
no_coupling,0.242,True,0.6978092783505154,33
no_coupling,0.242,True,0.7255154639175257,37
no_coupling,0.242,True,0.6823453608247423,35
no_coupling,0.242,True,0.6649484536082474,33
no_coupling,0.242,True,0.7126288659793815,46
no_coupling,0.242,True,0.6604381443298969,35
no_coupling,0.242,True,0.6939432989690721,34
no_coupling,0.242,True,0.6926546391752577,33
no_coupling,0.242,True,0.6926546391752577,37
no_coupling,0.242,True,0.696520618556701,35
no_coupling,0.242,True,0.7229381443298969,35
no_coupling,0.242,True,0.6733247422680413,35
no_coupling,0.242,True,0.6662371134020618,37
no_coupling,0.242,True,0.666881443298969,33
no_coupling,0.242,True,0.6881443298969072,36
no_coupling,0.242,True,0.6875,34
no_coupling,0.242,True,0.6862113402061856,33
no_coupling,0.242,True,0.7010309278350515,35
no_coupling,0.213,True,0.658311345646438,34
no_coupling,0.242,True,0.678479381443299,33
no_coupling,0.242,True,0.7132731958762887,40
no_coupling,0.242,True,0.6817010309278351,34
no_coupling,0.242,True,0.6726804123711341,33
no_coupling,0.242,True,0.7029639175257731,40
no_coupling,0.242,True,0.6817010309278351,34
no_coupling,0.242,True,0.6952319587628866,34
no_coupling,0.242,True,0.6643041237113402,32
no_coupling,0.242,True,0.6713917525773195,33
no_coupling,0.242,True,0.6971649484536082,34
no_coupling,0.242,True,0.6778350515463918,35
no_coupling,0.242,True,0.7351804123711341,42
no_coupling,0.242,True,0.6623711340206185,32
no_coupling,0.242,True,0.7010309278350515,36
no_coupling,0.242,True,0.6823453608247423,34
no_coupling,0.242,True,0.7048969072164949,37
no_coupling,0.242,True,0.6733247422680413,37
no_coupling,0.242,True,0.6842783505154639,35
no_coupling,0.242,True,0.7094072164948454,38
no_coupling,0.242,True,0.6932989690721649,36
no_coupling,0.242,True,0.717139175257732,38
no_coupling,0.242,True,0.6862113402061856,38
no_coupling,0.242,True,0.666881443298969,33
no_coupling,0.242,True,0.6997422680412371,35
no_coupling,0.242,True,0.6701030927835051,36
no_coupling,0.242,True,0.6939432989690721,34
no_coupling,0.242,True,0.7126288659793815,38
no_coupling,0.242,True,0.7106958762886598,42
no_coupling,0.25166666666666665,True,0.7103580562659847,35
no_coupling,0.25166666666666665,True,0.678388746803069,32
no_coupling,0.242,True,0.6791237113402062,32
no_coupling,0.242,True,0.6997422680412371,36
no_coupling,0.25166666666666665,True,0.7052429667519181,36
no_coupling,0.25166666666666665,True,0.6854219948849105,35
no_coupling,0.25166666666666665,True,0.7199488491048593,39
no_coupling,0.242,True,0.6907216494845361,36
no_coupling,0.25166666666666665,True,0.7103580562659847,39
no_coupling,0.242,True,0.6739690721649485,33
no_coupling,0.25166666666666665,True,0.7205882352941176,42
no_coupling,0.25166666666666665,True,0.6892583120204604,34
no_coupling,0.25166666666666665,True,0.7148337595907929,38
no_coupling,0.25166666666666665,True,0.7103580562659847,41
no_coupling,0.25166666666666665,True,0.69693094629156,34
no_coupling,0.25166666666666665,True,0.7078005115089514,34
no_coupling,0.25166666666666665,True,0.6822250639386189,35
no_coupling,0.25166666666666665,True,0.6860613810741688,34
no_coupling,0.25166666666666665,True,0.7033248081841432,35
no_coupling,0.25166666666666665,True,0.7071611253196931,38
no_coupling,0.25166666666666665,True,0.7244245524296675,38
no_coupling,0.25166666666666665,True,0.7180306905370843,36
no_coupling,0.25166666666666665,True,0.7007672634271099,37
no_coupling,0.25166666666666665,True,0.6982097186700768,34
no_coupling,0.25166666666666665,True,0.6924552429667519,36
no_coupling,0.25166666666666665,True,0.6879795396419437,35
no_coupling,0.25166666666666665,True,0.6860613810741688,38
no_coupling,0.25166666666666665,True,0.6860613810741688,36
no_coupling,0.25166666666666665,True,0.7225063938618926,39
no_coupling,0.25166666666666665,True,0.7001278772378516,38
no_coupling,0.25166666666666665,True,0.6930946291560103,38
no_coupling,0.25166666666666665,True,0.670076726342711,32
no_coupling,0.25166666666666665,True,0.6726342710997443,34
no_coupling,0.25166666666666665,True,0.6726342710997443,37
no_coupling,0.25166666666666665,True,0.729539641943734,38
no_coupling,0.25166666666666665,True,0.7129156010230179,37
no_coupling,0.25166666666666665,True,0.7033248081841432,35
no_coupling,0.25166666666666665,True,0.7320971867007673,41
no_coupling,0.25166666666666665,True,0.7167519181585678,36
no_coupling,0.25166666666666665,True,0.7333759590792839,39
no_coupling,0.25166666666666665,True,0.6790281329923273,34
no_coupling,0.25166666666666665,True,0.6873401534526854,36
no_coupling,0.25166666666666665,True,0.7046035805626598,35
no_coupling,0.25166666666666665,True,0.7218670076726342,38
no_coupling,0.25166666666666665,True,0.7244245524296675,41
no_coupling,0.25166666666666665,True,0.7084398976982097,35
no_coupling,0.25166666666666665,True,0.6867007672634271,34
no_coupling,0.25166666666666665,True,0.680306905370844,36
no_coupling,0.25166666666666665,True,0.6764705882352942,38
no_coupling,0.25166666666666665,True,0.7014066496163683,41
no_coupling,0.25166666666666665,True,0.7065217391304348,37
no_coupling,0.25166666666666665,True,0.7333759590792839,40
no_coupling,0.25166666666666665,True,0.719309462915601,35
no_coupling,0.25166666666666665,True,0.7071611253196931,38
no_coupling,0.25166666666666665,True,0.6771099744245525,33
no_coupling,0.25166666666666665,True,0.7218670076726342,37
no_coupling,0.25166666666666665,True,0.709079283887468,36
no_coupling,0.25166666666666665,True,0.6796675191815856,34
no_coupling,0.25166666666666665,True,0.6930946291560103,37
no_coupling,0.25166666666666665,True,0.6924552429667519,37
no_coupling,0.25166666666666665,True,0.6911764705882353,35
no_coupling,0.25166666666666665,True,0.7263427109974424,37
no_coupling,0.25166666666666665,True,0.698849104859335,36
no_coupling,0.25166666666666665,True,0.6898976982097187,35
no_coupling,0.25166666666666665,True,0.7289002557544757,35
no_coupling,0.25166666666666665,True,0.6918158567774936,34
no_coupling,0.25166666666666665,True,0.6617647058823529,35
no_coupling,0.25166666666666665,True,0.6975703324808185,36
no_coupling,0.25166666666666665,True,0.6950127877237852,34
no_coupling,0.25166666666666665,True,0.6879795396419437,34
no_coupling,0.25166666666666665,True,0.7154731457800512,35
no_coupling,0.25166666666666665,True,0.710997442455243,39
no_coupling,0.25166666666666665,True,0.6713554987212276,33
no_coupling,0.25166666666666665,True,0.6924552429667519,36
no_coupling,0.25166666666666665,True,0.690537084398977,37
no_coupling,0.25166666666666665,True,0.6847826086956522,35
no_coupling,0.25166666666666665,True,0.6809462915601023,33
no_coupling,0.25166666666666665,True,0.6950127877237852,36
no_coupling,0.25166666666666665,True,0.6771099744245525,34
no_coupling,0.25166666666666665,True,0.7218670076726342,40
no_coupling,0.25166666666666665,True,0.7001278772378516,33
no_coupling,0.25166666666666665,True,0.6758312020460358,35
no_coupling,0.25166666666666665,True,0.6911764705882353,35
no_coupling,0.25166666666666665,True,0.6854219948849105,34
no_coupling,0.25166666666666665,True,0.7180306905370843,35
no_coupling,0.25166666666666665,True,0.6911764705882353,36
no_coupling,0.25166666666666665,True,0.7084398976982097,38
no_coupling,0.25166666666666665,True,0.6854219948849105,35
no_coupling,0.25166666666666665,True,0.7071611253196931,35
no_coupling,0.25166666666666665,True,0.6924552429667519,37
no_coupling,0.25166666666666665,True,0.6937340153452686,36
no_coupling,0.25166666666666665,True,0.690537084398977,35
no_coupling,0.25166666666666665,True,0.6815856777493606,36
no_coupling,0.25166666666666665,True,0.6828644501278772,35
no_coupling,0.25166666666666665,True,0.7205882352941176,35
no_coupling,0.25166666666666665,True,0.6956521739130435,32
no_coupling,0.25166666666666665,True,0.7301790281329923,39
no_coupling,0.25166666666666665,True,0.6943734015345269,35
no_coupling,0.25166666666666665,True,0.7122762148337596,38
no_coupling,0.25166666666666665,True,0.7384910485933504,41
no_coupling,0.25166666666666665,True,0.6975703324808185,40
no_coupling,0.2613333333333333,True,0.7315989847715736,41
no_coupling,0.2613333333333333,True,0.6954314720812182,35
no_coupling,0.25166666666666665,True,0.6687979539641944,34
no_coupling,0.2613333333333333,True,0.7081218274111675,34
no_coupling,0.2613333333333333,True,0.7100253807106599,37
no_coupling,0.2613333333333333,True,0.7131979695431472,41
no_coupling,0.2613333333333333,True,0.7011421319796954,34
no_coupling,0.2613333333333333,True,0.7049492385786802,33
no_coupling,0.25166666666666665,True,0.7167519181585678,36
no_coupling,0.2613333333333333,True,0.7176395939086294,39
no_coupling,0.2613333333333333,True,0.6859137055837563,36
no_coupling,0.2613333333333333,True,0.7017766497461929,34
no_coupling,0.2613333333333333,True,0.6782994923857868,34
no_coupling,0.25166666666666665,True,0.6822250639386189,34
no_coupling,0.2613333333333333,True,0.6986040609137056,35
no_coupling,0.2613333333333333,True,0.682741116751269,35
no_coupling,0.2613333333333333,True,0.6884517766497462,33
no_coupling,0.2613333333333333,True,0.7170050761421319,35
no_coupling,0.2613333333333333,True,0.7163705583756346,37
no_coupling,0.2613333333333333,True,0.6935279187817259,35
no_coupling,0.2613333333333333,True,0.7246192893401016,36
no_coupling,0.2613333333333333,True,0.6960659898477157,34
no_coupling,0.2613333333333333,True,0.7030456852791879,35
no_coupling,0.2613333333333333,True,0.7138324873096447,36
no_coupling,0.2613333333333333,True,0.7373096446700508,37
no_coupling,0.2613333333333333,True,0.684010152284264,33
no_coupling,0.2613333333333333,True,0.7093908629441624,38
no_coupling,0.2613333333333333,True,0.725253807106599,41
no_coupling,0.2613333333333333,True,0.6833756345177665,34
no_coupling,0.2613333333333333,True,0.6903553299492385,35
no_coupling,0.2613333333333333,True,0.6928934010152284,40
no_coupling,0.2613333333333333,True,0.7017766497461929,38
no_coupling,0.2613333333333333,True,0.699238578680203,37
no_coupling,0.2613333333333333,True,0.6725888324873096,37
no_coupling,0.2613333333333333,True,0.6941624365482234,34
no_coupling,0.2613333333333333,True,0.7093908629441624,33
no_coupling,0.2613333333333333,True,0.7011421319796954,37
no_coupling,0.2613333333333333,True,0.7125634517766497,35
no_coupling,0.2613333333333333,True,0.7017766497461929,33
no_coupling,0.2613333333333333,True,0.682741116751269,35
no_coupling,0.2613333333333333,True,0.741751269035533,42
no_coupling,0.2613333333333333,True,0.6979695431472082,33
no_coupling,0.2613333333333333,True,0.6890862944162437,36
no_coupling,0.2613333333333333,True,0.7112944162436549,42
no_coupling,0.2613333333333333,True,0.7227157360406091,38
no_coupling,0.2613333333333333,True,0.6897208121827412,34
no_coupling,0.2613333333333333,True,0.7163705583756346,37
no_coupling,0.2613333333333333,True,0.7296954314720813,39
no_coupling,0.2613333333333333,True,0.725253807106599,38
no_coupling,0.2613333333333333,True,0.7024111675126904,34
no_coupling,0.2613333333333333,True,0.7030456852791879,38
no_coupling,0.2613333333333333,True,0.6865482233502538,33
no_coupling,0.2613333333333333,True,0.6954314720812182,35
no_coupling,0.2613333333333333,True,0.6878172588832487,33
no_coupling,0.2613333333333333,True,0.7125634517766497,37
no_coupling,0.2613333333333333,True,0.7049492385786802,33
no_coupling,0.2613333333333333,True,0.7125634517766497,36
no_coupling,0.2613333333333333,True,0.7100253807106599,35
no_coupling,0.2613333333333333,True,0.6935279187817259,35
no_coupling,0.2613333333333333,True,0.692258883248731,34
no_coupling,0.2613333333333333,True,0.725253807106599,42
no_coupling,0.2613333333333333,True,0.7157360406091371,36
no_coupling,0.2613333333333333,True,0.6954314720812182,35
no_coupling,0.2613333333333333,True,0.7049492385786802,36
no_coupling,0.2613333333333333,True,0.6846446700507615,34
no_coupling,0.2613333333333333,True,0.743020304568528,41
no_coupling,0.2613333333333333,True,0.7030456852791879,36
no_coupling,0.2613333333333333,True,0.690989847715736,36
no_coupling,0.2613333333333333,True,0.6871827411167513,35
no_coupling,0.2613333333333333,True,0.7284263959390863,37
no_coupling,0.2613333333333333,True,0.6770304568527918,37
no_coupling,0.2613333333333333,True,0.7214467005076142,41
no_coupling,0.2613333333333333,True,0.6916243654822335,35
no_coupling,0.2613333333333333,True,0.7480964467005076,36
